shipment_id,entry_no,hs_code,product_desc,supplier,country_origin,country_destination,declared_value_usd,invoice_value_usd,weight_kg,volume_m3,broker,port_of_entry,entry_date,accepted_date,release_date,duty_amount_usd,tax_amount_usd,broker_fee_usd,incoterm,license_required,license_obtained,fta_claimed,restricted_party_pass,container_number,slow_clearance
SHIP003661,22EMKIM451114,397156,PACKAGING MATERIAL,TextileWorld Exports,SOUTH AFRICA,KENYA,81284.46,78901.79,318.99,13.07,DHL GLOBAL FORWARDING,NAIROBI,2026-08-31 23:35:56,2026-09-01 01:35:56,2026-09-02 09:35:56,8027.72,14289.95,232.65,DDP,N,N,EAC,Y,AMZN523832,N
SHIP003662,22EMKIM480716,,SOLAR PANEL,MediCare Solutions,germany,GHANA,29896.36,29200.26,481.36,4.96,dhl global forwarding,ALEXANDRIA,2026-03-23 23:35:56,2026-03-24 00:35:56,2026-03-25 20:35:56,3194.45,5294.53,226.08,EXW,N,N,SADC,Y,AMZN596341,N
SHIP003663,22EMKIM487536,396813,POLYTHENE BAGS,Industrial Supply Co,VIETNAM,GHANA,29307.74,29579.58,3329.28,14.74,BOLLORE LOGISTICS,MOMBASA,2026-06-29 23:35:56,2026-06-30 02:35:56,2026-06-30 19:35:56,2768.68,5132.23,238.91,DAP,N,N,NONE,Y,AMZN279904,N
SHIP003664,22EMKIM448435,626807,CARPETS,PharmaLife Sciences,CHINA,KENYA,75921.71,73745.39,641.01,10.24,DHL GLOBAL FORWARDING,MOMBASA,2026-03-27 23:35:56,2026-03-28 00:35:56,2026-03-29 16:35:56,6096.59,13122.93,172.92,DDP,N,N,SADC,Y,AMZN700585,N
SHIP003665,22EMKIM402579,,BATTERY MODULE,GreenEnergy Systems,GERMANY,UGANDA,35150.05,36594.91,573.48,8.79,BOLLORE LOGISTICS,DAR ES SALAAM,2026-02-04 23:35:56,2026-02-05 00:35:56,2026-02-06 08:35:56,3852.33,6240.38,332.28,EXW,N,N,AFCFTA,Y,AMZN855392,N
SHIP003666,22EMKIM467439,621272,CARPETS,GreenEnergy Systems,SOUTH AFRICA,TANZANIA,68781.73,66132.0,4978.42,7.26,DHL GLOBAL FORWARDING,CASABLANCA,2025-10-07 23:35:56,2025-10-08 01:35:56,2025-10-08 07:35:56,5079.96,11817.87,182.61,FOB,N,N,EAC,Y,AMZN824659,N
SHIP003667,22EMKIM476049,702566,GLASS SHEETS,ChemCorp Industries,CAMEROON,NIGERIA,90059.36,91667.82,3579.62,0.45,KUEHNE NAGEL,MOMBASA,2026-08-19 23:35:56,2026-08-20 01:35:56,2026-08-21 19:35:56,8710.69,15803.21,197.96,FOB,N,N,NONE,Y,AMZN909789,N
SHIP003668,22EMKIM418111,877276,MOTOR VEHICLE PARTS,MetalWorks Foundry,ETHIOPIA,SOUTH AFRICA,26891.94,26539.01,1489.81,10.66,BOLLORE LOGISTICS,MOMBASA,2025-12-25 23:35:56,2025-12-26 01:35:56,2025-12-26 12:35:56,6112.99,5280.79,372.29,EXW,N,N,NONE,Y,AMZN886093,N
SHIP003669,22EMKIM425710,307223,LAB REAGENTS,GreenEnergy Systems,MOZAMBIQUE,KENYA,96460.78,96957.94,4534.26,1.74,DHL GLOBAL FORWARDING,MOMBASA,2026-09-05 23:35:56,2026-09-06 04:35:56,2026-09-07 03:35:56,11577.45,17286.12,159.38,CFR,Y,Y,SADC,Y,AMZN794148,N
SHIP003670,22EMKIM476562,405020,TYRES,TechGlobal Ltd,THAILAND,TANZANIA,76258.09,75816.21,617.33,11.8,BOLLORE LOGISTICS,NAIROBI,2025-10-07 23:35:56,2025-10-08 04:35:56,2025-10-08 16:35:56,4007.89,12842.56,404.81,CFR,N,N,NONE,Y,AMZN282866,N
SHIP003671,22EMKIM438243,627898,TEXTILE YARN,ChemCorp Industries,USA,KENYA,46113.67,44296.1,1742.56,5.75,DHL GLOBAL FORWARDING,DAR ES SALAAM,2026-01-02 23:35:56,2026-01-03 02:35:56,2026-01-03 08:35:56,3438.83,7928.4,209.28,DDP,N,N,EAC,Y,AMZN350066,N
SHIP003672,22EMKIM409659,305800,LAB REAGENTS,MediCare Solutions,CHINA,NIGERIA,33109.14,33537.68,2217.48,15.27,KUEHNE NAGEL,ALEXANDRIA,2026-02-08 23:35:56,2026-02-09 00:35:56,2026-02-13 16:35:56,3913.33,5923.6,198.52,FOB,N,N,COMESA,Y,AMZN975874,Y
SHIP003673,22EMKIM424910,627281,GARMENTS,MetalWorks Foundry,COTE DIVOIRE,GHANA,32027.02,32323.44,4155.98,9.83,KUEHNE NAGEL,ALEXANDRIA,2026-06-04 23:35:56,2026-06-05 02:35:56,2026-06-06 03:35:56,3123.96,5624.16,158.51,FOB,N,N,AFCFTA,Y,AMZN841590,N
SHIP003674,22EMKIM408749,941614,METAL FURNITURE,TechGlobal Ltd,INDIA,SOUTH AFRICA,116398.2,121631.12,1337.49,2.64,KUEHNE NAGEL,MOMBASA,2026-04-11 23:35:56,2026-04-12 02:35:56,2026-04-12 07:35:56,9158.89,20089.13,232.61,FOB,N,N,COMESA,Y,AMZN659984,N
SHIP003675,22EMKIM488350,739265,WIRE PRODUCTS,TextileWorld Exports,SOUTH KOREA,NIGERIA,17626.1,17237.83,1724.45,14.51,KUEHNE NAGEL,ALEXANDRIA,2026-08-19 23:35:56,2026-08-20 00:35:56,2026-08-21 03:35:56,3321.32,3351.59,208.02,CIF,N,N,EAC,Y,AMZN612387,N
SHIP003676,22EMKIM468038,708214,MIRRORS,MediCare Solutions,EGYPT,GHANA,37466.15,51859.83,2257.25,19.13,EXPEDITORS INTERNATIONAL,DURBAN,2025-12-28 23:35:56,2025-12-29 03:35:56,2025-12-30 21:35:56,2435.97,6384.34,342.69,CFR,N,N,NONE,Y,AMZN324654,N
SHIP003677,22EMKIM499683,403274,CONVEYOR BELTS,PharmaLife Sciences,VIETNAM,NIGERIA,48428.09,46209.55,3049.8,9.65,EXPEDITORS INTERNATIONAL,MOMBASA,2026-05-23 23:35:56,2026-05-24 04:35:56,2026-05-28 16:35:56,3239.48,8266.81,158.5,EXW,N,N,NONE,Y,AMZN426845,Y
SHIP003678,22EMKIM434046,738269,STEEL BARS,ChemCorp Industries,COTE DIVOIRE,TANZANIA,45848.03,44341.25,4752.15,5.45,PANALPINA,MOMBASA,2026-06-21 23:35:56,2026-06-22 04:35:56,2026-06-23 19:35:56,7888.7,8597.88,435.84,CIF,N,N,EAC,Y,AMZN252073,N
SHIP003679,22EMKIM402004,709822,GLASS TUBES,MetalWorks Foundry,COTE DIVOIRE,UGANDA,148905.6,147930.97,2932.32,11.18,AGILITY LOGISTICS,LAGOS,2025-12-17 23:35:56,2025-12-18 03:35:56,2025-12-19 20:35:56,13186.88,25934.8,134.49,DAP,N,N,COMESA,Y,AMZN832030,N
SHIP003680,22EMKIM413264,946345,FURNITURE,TechGlobal Ltd,CHINA,KENYA,80354.3,77820.48,2595.36,2.79,DHL GLOBAL FORWARDING,MOMBASA ICD,2026-07-21 23:35:56,2026-07-22 01:35:56,2026-07-23 20:35:56,5135.48,13678.36,197.22,EXW,N,N,EAC,Y,AMZN739932,N
SHIP003681,22EMKIM427413,845613,CONVEYOR BELT,MediCare Solutions,GHANA,UGANDA,125618.12,131274.32,198.16,8.94,DHL GLOBAL FORWARDING,DAR ES SALAAM,2025-12-31 23:35:56,2026-01-01 00:35:56,2026-01-02 15:35:56,11540.27,21945.34,211.27,CFR,N,N,SADC,Y,AMZN132328,N
SHIP003682,22EMKIM498409,628313,GARMENTS,TextileWorld Exports,THAILAND,SOUTH AFRICA,98208.02,98513.19,1459.93,12.37,BOLLORE LOGISTICS,ABIDJAN,2026-04-01 23:35:56,2026-04-02 00:35:56,2026-04-02 10:35:56,6735.37,16790.94,359.56,FOB,N,N,COMESA,Y,AMZN576306,N
SHIP003683,22EMKIM465217,,ENGINE COMPONENT,TextileWorld Exports,RWANDA,UGANDA,68666.52,65806.26,148.84,2.49,DHL GLOBAL FORWARDING,LAGOS,2026-08-06 23:35:56,2026-08-07 04:35:56,2026-08-08 05:35:56,13620.98,13166.0,240.36,CFR,N,N,AFCFTA,Y,AMZN577934,N
SHIP003684,22EMKIM426653,397042,PLASTIC SHEETS,AgriTech Solutions,rwanda,TANZANIA,59334.135,118668.27,543.07,11.14,kuehne nagel,MOMBASA ICD,2026-01-08 23:35:56,2026-01-09 01:35:56,2026-01-11 06:35:56,8627.94,19962.64,296.74,FOB,N,N,AFCFTA,Y,AMZN364774,Y
SHIP003685,22EMKIM401327,,LAB REAGENTS,PharmaLife Sciences,CHINA,UGANDA,145296.98,207171.44,1531.97,13.54,DHL GLOBAL FORWARDING,LAGOS,2026-07-07 23:35:56,2026-07-08 02:35:56,2026-07-08 14:35:56,11482.02,25084.64,238.39,FOB,Y,Y,NONE,Y,AMZN645812,N
SHIP003686,22EMKIM423832,843938,CONVEYOR BELT,ElectroTech Manufacturing,SOUTH AFRICA,GHANA,133549.7,187332.26,3407.42,1.48,DHL GLOBAL FORWARDING,CASABLANCA,2026-06-15 23:35:56,2026-06-16 02:35:56,2026-06-16 11:35:56,10772.82,23091.6,294.73,CFR,N,N,NONE,Y,AMZN472591,N
SHIP003687,22EMKIM451623,702369,WINDOW GLASS,AutoParts International,INDIA,TANZANIA,40777.97,40437.3,1610.01,6.9,PANALPINA,MOMBASA,2026-08-12 23:35:56,2026-08-13 04:35:56,2026-08-15 23:35:56,3532.82,7089.73,347.7,DAP,N,N,COMESA,Y,AMZN636993,Y
SHIP003688,22EMKIM481718,854094,BATTERY MODULE,ChemCorp Industries,UGANDA,NIGERIA,129940.0,129548.01,352.24,1.55,BOLLORE LOGISTICS,MOMBASA,2026-02-16 23:35:56,2026-02-17 04:35:56,2026-02-21 22:35:56,10351.34,22446.61,334.11,DAP,Y,N,SADC,Y,AMZN538106,Y
SHIP003689,22EMKIM491744,405008,RUBBER SEALS,PharmaLife Sciences,vietnam,UGANDA,39277.62,38266.35,300.32,3.22,kuehne nagel,ALEXANDRIA,2025-10-25 23:35:56,2025-10-26 00:35:56,2025-10-30 07:35:56,2658.67,6709.81,277.42,FOB,N,N,EAC,Y,AMZN869684,Y
SHIP003690,22EMKIM418869,308334,VACCINES,AgriTech Solutions,,SOUTH AFRICA,119603.4,116669.81,1968.25,14.96,KUEHNE NAGEL,ALEXANDRIA,2026-08-05 23:35:56,2026-08-06 00:35:56,2026-08-07 22:35:56,17244.76,21895.71,207.01,DAP,N,N,SADC,Y,AMZN496879,N
SHIP003691,22EMKIM434338,852772,SWITCHING DEVICE,TextileWorld Exports,TURKEY,GHANA,67112.98,64098.3,1863.98,15.17,DHL GLOBAL FORWARDING,ALEXANDRIA,2026-05-09 23:35:56,2026-05-10 03:35:56,2026-05-14 23:35:56,9691.46,12288.71,283.68,EXW,N,N,AFCFTA,Y,AMZN787604,Y
SHIP003692,22EMKIM482894,738597,METAL FABRICATIONS,TechGlobal Ltd,THAILAND,TANZANIA,95918.39,94674.02,2112.69,19.81,KUEHNE NAGEL,LAGOS,2026-06-03 23:35:56,2026-06-04 01:35:56,2026-06-04 20:35:56,19783.52,18512.31,166.71,DAP,N,N,NONE,Y,AMZN313426,N
SHIP003693,22EMKIM409907,845464,PUMP,AutoParts International,ZAMBIA,TANZANIA,111636.2,160181.09,4614.78,7.67,DHL GLOBAL FORWARDING,MOMBASA,2026-04-23 23:35:56,2026-04-24 01:35:56,2026-04-24 07:35:56,6819.29,18952.88,229.39,CFR,N,N,NONE,Y,AMZN961757,N
SHIP003694,22EMKIM414903,945480,OFFICE CHAIRS,PharmaLife Sciences,,SOUTH AFRICA,48367.54,47648.81,46.81,18.55,DHL GLOBAL FORWARDING,MOMBASA ICD,2025-10-02 23:35:56,2025-10-03 04:35:56,2025-10-04 17:35:56,4291.35,8425.42,242.36,DDP,N,N,COMESA,Y,AMZN180725,N
SHIP003695,22EMKIM431901,856931,SWITCHING DEVICE,MetalWorks Foundry,THAILAND,KENYA,80455.85,80282.58,4979.23,6.01,KUEHNE NAGEL,LAGOS,2026-08-20 23:35:56,2026-08-21 00:35:56,2026-08-21 05:35:56,11200.04,14664.94,238.15,DDP,N,N,COMESA,Y,AMZN527186,N
SHIP003696,22EMKIM423938,403741,RUBBER SEALS,AutoParts International,TANZANIA,NIGERIA,63147.6,60965.74,2370.44,17.92,DHL GLOBAL FORWARDING,LAGOS,2026-08-23 23:35:56,2026-08-24 00:35:56,2026-08-27 23:35:56,3620.12,10682.84,267.05,FOB,N,N,AFCFTA,Y,AMZN798058,Y
SHIP003697,22EMKIM418585,856828,TELECOM EQUIPMENT,AgriTech Solutions,VIETNAM,UGANDA,53443.28,67441.22,2165.62,3.54,DHL GLOBAL FORWARDING,LAGOS,2026-06-17 23:35:56,2026-06-18 04:35:56,2026-06-21 01:35:56,4001.35,9191.14,243.27,EXW,N,N,AFCFTA,Y,AMZN363544,Y
SHIP003698,22EMKIM489397,405572,TYRES,GreenEnergy Systems,CHINA,NIGERIA,39661.32,41189.91,3672.8,14.62,DHL GLOBAL FORWARDING,CASABLANCA,2025-09-23 23:35:56,2025-09-24 01:35:56,2025-09-25 12:35:56,2404.37,6730.51,221.35,CIF,N,N,EAC,Y,AMZN118815,N
SHIP003699,22EMKIM471451,,SWITCHING DEVICE,ChemCorp Industries,ANGOLA,TANZANIA,84438.13,108575.85,4612.46,9.68,KUEHNE NAGEL,CASABLANCA,2026-09-06 23:35:56,2026-09-07 00:35:56,2026-09-08 05:35:56,7097.32,14645.67,224.29,DAP,N,N,COMESA,Y,AMZN621200,N
SHIP003700,22EMKIM461016,701812,GLASS BOTTLES,ChemCorp Industries,TURKEY,KENYA,111520.07,113131.74,830.17,10.89,AGILITY LOGISTICS,ABIDJAN,2026-06-05 23:35:56,2026-06-06 03:35:56,2026-06-07 04:35:56,10604.1,19539.87,241.69,DAP,N,N,SADC,Y,AMZN235559,N
SHIP003701,22EMKIM442900,943914,METAL FURNITURE,Industrial Supply Co,EGYPT,NIGERIA,118497.01,114436.48,803.77,19.43,BOLLORE LOGISTICS,ALEXANDRIA,2026-08-04 23:35:56,2026-08-05 00:35:56,2026-08-04 23:35:56,11172.26,20747.08,270.83,CIF,N,N,SADC,Y,AMZN241913,N
SHIP003702,22EMKIM477230,307596,VACCINES,AgriTech Solutions,GERMANY,NIGERIA,57194.74,59869.83,3107.3,5.25,DHL GLOBAL FORWARDING,NAIROBI,2026-07-04 23:35:56,2026-07-05 04:35:56,2026-07-06 01:35:56,2878.86,9611.78,270.79,CFR,N,N,EAC,Y,AMZN383284,N
SHIP003703,22EMKIM410680,398410,PLASTIC SHEETS,TextileWorld Exports,CHINA,GHANA,112268.9,111438.49,2522.81,15.07,DHL GLOBAL FORWARDING,TEMA,2026-03-05 23:35:56,2026-03-06 04:35:56,2026-03-06 19:35:56,9260.46,19444.7,234.13,DDP,N,N,EAC,Y,AMZN677006,N
SHIP003704,22EMKIM489866,391966,PACKAGING MATERIAL,AutoParts International,TURKEY,NIGERIA,57842.83,59015.41,1838.65,2.85,DHL GLOBAL FORWARDING,PORT ELIZABETH,2025-10-13 23:35:56,2025-10-14 00:35:56,2025-10-17 11:35:56,4538.88,9981.07,292.97,DDP,N,N,NONE,Y,AMZN770607,Y
SHIP003705,22EMKIM477450,627872,TEXTILE FABRIC,GreenEnergy Systems,SOUTH AFRICA,SOUTH AFRICA,132669.71,138422.29,472.09,5.37,KUEHNE NAGEL,CASABLANCA,2026-08-02 23:35:56,2026-08-03 04:35:56,,10588.0,22921.23,208.51,DDP,N,N,AFCFTA,Y,AMZN612959,N
SHIP003706,22EMKIM442672,853532,TELECOM EQUIPMENT,ElectroTech Manufacturing,DRC,NIGERIA,68148.13,69851.11,2968.24,7.84,PANALPINA,DURBAN,2026-04-03 23:35:56,2026-04-04 00:35:56,2026-04-07 07:35:56,8664.76,12290.06,287.66,CIF,N,N,SADC,Y,AMZN684853,Y
SHIP003707,22EMKIM455103,733522,METAL FABRICATIONS,ElectroTech Manufacturing,INDIA,UGANDA,78513.2,75435.08,533.33,2.23,DHL GLOBAL FORWARDING,PORT ELIZABETH,2026-04-20 23:35:56,2026-04-21 00:35:56,2026-04-20 23:35:56,12163.06,14508.2,292.98,CFR,N,N,COMESA,Y,AMZN600407,Y
SHIP003708,22EMKIM485357,708107,GLASS SHEETS,ElectroTech Manufacturing,UAE,NIGERIA,69927.07,66920.73,2734.54,2.23,DHL GLOBAL FORWARDING,LAGOS,2026-04-29 23:35:56,2026-04-30 03:35:56,2026-04-30 02:35:56,5653.45,12092.88,248.65,CFR,N,N,AFCFTA,Y,AMZN243160,N
SHIP003709,22EMKIM496689,393468,POLYTHENE BAGS,PlastiPack Ltd,ZAMBIA,SOUTH AFRICA,70547.09,69130.66,2834.07,9.48,AGILITY LOGISTICS,ALEXANDRIA,2026-02-21 23:35:56,2026-02-22 01:35:56,2026-02-26 17:35:56,4257.29,11968.7,198.19,CIF,N,N,NONE,Y,AMZN299279,Y
SHIP003710,22EMKIM463376,409948,CONVEYOR BELTS,PlastiPack Ltd,DRC,KENYA,14967.01,14615.01,2690.01,11.39,DHL GLOBAL FORWARDING,MOMBASA,2026-04-21 23:35:56,2026-04-22 01:35:56,2026-04-22 17:35:56,901.89,2539.02,161.4,CFR,N,N,COMESA,Y,AMZN886492,N
SHIP003711,22EMKIM457827,304925,SURGICAL SUPPLIES,TechGlobal Ltd,cote divoire,SOUTH AFRICA,84142.98,88211.79,2393.28,11.86,dhl global forwarding,ALEXANDRIA,2026-04-20 23:35:56,2026-04-21 02:35:56,2026-04-22 07:35:56,9678.44,15011.43,239.14,DDP,N,N,EAC,Y,AMZN330190,N
SHIP003712,22EMKIM431025,859286,BATTERY MODULE,GreenEnergy Systems,COTE DIVOIRE,NIGERIA,59412.84,59646.89,4033.3,1.87,DHL GLOBAL FORWARDING,MOMBASA,2026-03-01 23:35:56,2026-03-02 02:35:56,2026-03-05 04:35:56,5351.29,10362.26,258.99,DAP,N,N,EAC,Y,AMZN258724,Y
SHIP003713,22EMKIM493776,709227,GLASS SHEETS,AutoParts International,,KENYA,19697.14,19069.53,1589.71,15.7,DHL GLOBAL FORWARDING,LAGOS,2026-08-20 23:35:56,2026-08-21 03:35:56,2026-08-21 23:35:56,1906.94,3456.65,196.91,FOB,N,N,NONE,Y,AMZN281584,N
SHIP003714,22EMKIM407635,849005,GENERATOR,ElectroTech Manufacturing,CHINA,SOUTH AFRICA,128320.45,129901.33,2170.69,17.91,KUEHNE NAGEL,PORT ELIZABETH,2026-07-24 23:35:56,2026-07-25 04:35:56,2026-07-25 04:35:56,6915.29,21637.72,289.32,DAP,N,N,NONE,Y,AMZN821291,N
SHIP003715,22EMKIM478847,394471,PVC FILM,PharmaLife Sciences,EGYPT,KENYA,32809.45,33833.36,4527.28,2.54,DHL GLOBAL FORWARDING,MOMBASA,2026-04-07 23:35:56,2026-04-08 00:35:56,2026-04-08 11:35:56,2302.45,5617.9,197.82,FOB,N,N,NONE,Y,AMZN991167,N
SHIP003716,22EMKIM467202,401630,RUBBER HOSES,PharmaLife Sciences,VIETNAM,UGANDA,149686.53,151796.15,153.27,19.7,KUEHNE NAGEL,NAIROBI,2026-06-28 23:35:56,2026-06-29 01:35:56,2026-06-29 13:35:56,10627.09,25650.18,217.68,DAP,N,N,AFCFTA,Y,AMZN867761,N
SHIP003717,22EMKIM424586,707386,MIRRORS,AgriTech Solutions,INDIA,TANZANIA,109680.09,164093.35,2431.54,4.18,KUEHNE NAGEL,ALEXANDRIA,2025-12-30 23:35:56,2025-12-31 03:35:56,2026-01-01 14:35:56,9385.17,19050.44,266.76,DDP,N,N,SADC,Y,AMZN848234,N
SHIP003718,22EMKIM418216,406853,RUBBER SHEETS,PharmaLife Sciences,USA,TANZANIA,79229.85,80191.73,2023.41,6.94,KUEHNE NAGEL,NAIROBI,2025-12-22 23:35:56,2025-12-23 02:35:56,2025-12-23 23:35:56,4415.95,13383.33,180.76,CFR,N,N,NONE,Y,AMZN254727,N
SHIP003719,22EMKIM475262,307622,LAB REAGENTS,MetalWorks Foundry,TANZANIA,TANZANIA,73761.125,147522.25,3874.72,5.74,KUEHNE NAGEL,DURBAN,2026-08-18 23:35:56,2026-08-19 04:35:56,2026-08-20 20:35:56,18054.87,26210.31,253.72,DAP,N,N,COMESA,Y,AMZN641865,N
SHIP003720,22EMKIM463250,303128,SURGICAL SUPPLIES,PharmaLife Sciences,GERMANY,TANZANIA,130297.77,135843.55,1632.43,5.72,KUEHNE NAGEL,ALEXANDRIA,2026-09-03 23:35:56,2026-09-04 01:35:56,2026-09-05 11:35:56,10104.47,22464.36,181.18,DDP,N,N,AFCFTA,Y,AMZN372629,N
SHIP003721,22EMKIM421389,401104X,RUBBER SEALS,MediCare Solutions,USA,TANZANIA,78558.93,75418.81,3013.99,18.41,BOLLORE LOGISTICS,NAIROBI,2026-02-17 23:35:56,2026-02-18 01:35:56,2026-02-18 08:35:56,6047.93,13537.1,340.03,CIF,N,N,COMESA,Y,AMZN919294,N
SHIP003722,22EMKIM485502,736681,STEEL BARS,PlastiPack Ltd,TURKEY,TANZANIA,134962.74,199333.17,1371.62,2.29,DHL GLOBAL FORWARDING,LAGOS,2026-04-01 23:35:56,2026-04-02 04:35:56,2026-04-02 04:35:56,20740.94,24912.59,253.58,DAP,N,N,EAC,Y,AMZN554581,N
SHIP003723,22EMKIM404615,854660,TELECOM EQUIPMENT,MediCare Solutions,NIGERIA,UGANDA,94193.44,96350.54,4991.89,12.46,DHL GLOBAL FORWARDING,TEMA,2025-10-05 23:35:56,2025-10-06 02:35:56,2025-10-07 20:35:56,11799.72,16958.91,188.23,DAP,N,N,AFCFTA,Y,AMZN398329,N
SHIP003724,22EMKIM481079,302433,LAB REAGENTS,ElectroTech Manufacturing,MOZAMBIQUE,GHANA,107930.52,102911.79,4704.83,11.87,DHL GLOBAL FORWARDING,CASABLANCA,2026-03-24 23:35:56,2026-03-25 00:35:56,2026-03-26 07:35:56,10730.79,18985.81,158.09,FOB,N,N,NONE,Y,AMZN648102,N
SHIP003725,22EMKIM493407,842321,CONVEYOR BELT,TextileWorld Exports,KENYA,TANZANIA,143546.81,146022.15,1061.81,7.35,BOLLORE LOGISTICS, DURBAN ,2026-03-24 23:35:56,2026-03-25 00:35:56,2026-03-25 15:35:56,11913.03,24873.57,257.89,CIF,N,N,AFCFTA,Y,AMZN813533,N
SHIP003726,22EMKIM494852,942497,MATTRESSES,AgriTech Solutions,CHINA,NIGERIA,91160.16,114108.04,3765.49,15.6,DHL GLOBAL FORWARDING,NAIROBI,2026-04-05 23:35:56,2026-04-06 04:35:56,2026-04-08 09:35:56,8810.39,15995.29,273.13,EXW,N,N,EAC,Y,AMZN953313,Y
SHIP003727,22EMKIM411189,739170,PIPES,AgriTech Solutions,TURKEY,GHANA,97505.5,101809.12,4965.13,8.13,DHL GLOBAL FORWARDING,MOMBASA ICD,2025-11-22 23:35:56,2025-11-23 04:35:56,2025-11-27 01:35:56,23799.0,19408.72,287.4,CIF,N,N,COMESA,Y,AMZN636343,Y
SHIP003728,22EMKIM475296,702306,MIRRORS,ElectroTech Manufacturing,INDIA,NIGERIA,6794.39,6895.91,4784.8,7.55,DHL GLOBAL FORWARDING,ABIDJAN,2025-12-05 23:35:56,2025-12-06 00:35:56,2025-12-07 21:35:56,362.49,1145.1,299.17,FOB,N,N,EAC,Y,AMZN219698,N
SHIP003729,22EMKIM492875,395441,PACKAGING MATERIAL,AgriTech Solutions,VIETNAM,UGANDA,94355.92,98393.74,1836.42,7.13,DHL GLOBAL FORWARDING,CASABLANCA,2026-01-12 23:35:56,2026-01-13 00:35:56,2026-01-13 10:35:56,7902.59,16361.36,182.43,EXW,N,N,COMESA,Y,AMZN772232,N
SHIP003730,22EMKIM483880,871268,TYRES,ChemCorp Industries,GERMANY,NIGERIA,78684.41,105042.89,4874.79,13.92,KUEHNE NAGEL,ALEXANDRIA,2026-06-24 23:35:56,2026-06-25 02:35:56,2026-06-26 14:35:56,19169.35,15656.6,251.75,EXW,N,N,AFCFTA,Y,AMZN923532,N
SHIP003731,22EMKIM472599,945780,MATTRESSES,MediCare Solutions,TURKEY,TANZANIA,28554.8,39221.08,948.68,19.78,DHL GLOBAL FORWARDING,DAR ES SALAAM,2026-07-27 23:35:56,2026-07-28 04:35:56,2026-07-29 07:35:56,1650.04,4832.77,187.57,CIF,N,N,NONE,Y,AMZN644217,N
SHIP003732,22EMKIM405663,704589,GLASS SHEETS,GreenEnergy Systems,DRC,UGANDA,79639.73,77829.31,2094.12,19.6,EXPEDITORS INTERNATIONAL,CASABLANCA,2026-03-04 23:35:56,2026-03-05 03:35:56,2026-03-05 23:35:56,6351.55,13758.6,331.81,DAP,N,N,COMESA,Y,AMZN897020,N
SHIP003733,22EMKIM461584,701404,GLASS SHEETS,ElectroTech Manufacturing,ANGOLA,UGANDA,127360.41,186860.72,4941.31,9.8,DHL GLOBAL FORWARDING,LAGOS,2026-05-14 23:35:56,2026-05-15 02:35:56,2026-05-15 06:35:56,8695.64,21768.97,260.17,FOB,N,N,NONE,Y,AMZN444524,N
SHIP003734,22EMKIM415726,307103,LAB REAGENTS,PharmaLife Sciences,INDIA,TANZANIA,92081.17,89625.96,130837.07409662116,17.54,BOLLORE LOGISTICS,LAGOS,2026-02-22 23:35:56,2026-02-23 01:35:56,2026-02-27 06:35:56,11711.28,16606.79,239.64,DAP,N,N,AFCFTA,Y,AMZN163768,Y
SHIP003735,22EMKIM404805,847424,GENERATOR,MetalWorks Foundry,MALAYSIA,UGANDA,8088.7,8027.27,398.29,19.06,KUEHNE NAGEL,TEMA,2025-12-16 23:35:56,2025-12-17 01:35:56,2025-12-18 19:35:56,635.61,1395.89,200.45,DDP,N,N,SADC,Y,AMZN617516,N
SHIP003736,22EMKIM427754,402543,RUBBER HOSES,ElectroTech Manufacturing,CHINA,NIGERIA,92275.54,94762.25,65.67,17.65,KUEHNE NAGEL,MOMBASA,2025-10-29 23:35:56,2025-10-30 02:35:56,2025-10-30 11:35:56,7513.23,15966.2,264.46,CIF,N,N,COMESA,Y,AMZN929083,N
SHIP003737,22EMKIM470556,707315,MIRRORS,Industrial Supply Co,EGYPT,KENYA,113698.2,116135.51,535.67,3.8,BOLLORE LOGISTICS,NAIROBI,2026-02-04 23:35:56,2026-02-05 00:35:56,2026-02-05 08:35:56,7863.25,19449.83,259.27,CIF,N,N,AFCFTA,Y,AMZN330530,N
SHIP003738,22EMKIM416150,876495,MOTOR VEHICLE PARTS,GreenEnergy Systems,TURKEY,SOUTH AFRICA,6743.67,6617.75,3459.4,14.8,KUEHNE NAGEL,ALEXANDRIA,2026-07-25 23:35:56,2026-07-26 00:35:56,2026-07-26 20:35:56,1680.78,1347.91,209.25,EXW,N,N,SADC,Y,AMZN326428,N
SHIP003739,22EMKIM450849,707718,GLASS BOTTLES,PharmaLife Sciences,KENYA,KENYA,94189.61,91105.21,1175.87,0.27,DHL GLOBAL FORWARDING,MOMBASA,2025-10-05 23:35:56,2025-10-06 04:35:56,,5466.19,15944.93,203.72,CIF,N,N,AFCFTA,Y,AMZN106034,N
SHIP003740,22EMKIM467714,398202,POLYTHENE BAGS,MediCare Solutions,KENYA,SOUTH AFRICA,46402.65,45397.43,3360.81,12.42,DHL GLOBAL FORWARDING,TEMA,2026-06-03 23:35:56,2026-06-04 01:35:56,2026-06-05 21:35:56,3879.03,8045.07,171.92,CFR,N,N,SADC,Y,AMZN679200,N
